longitude,latitude,type,filterrank,category_en,sizerank,maki,class,name
-70.57263135910034,-33.539552526546295,Fast Food,4,Fast Food,16,fast-food,food_and_drink,Comida China Para Llevar
-70.57648435235023,-33.54380236149053,Restaurant,1,Restaurant,15,restaurant,food_and_drink,Restaurant Mar & Tierra Peruano
-70.5724985897541,-33.53952010985335,Commercial,4,,15,marker,building,Centro Comercial Alto Florida
-70.57260856032372,-33.53938261822746,Parking,5,Car Parking,15,parking,motorist,
-70.57834714651108,-33.542074284433056,Pitch,5,,15,tennis,sport_and_leisure,
-70.57238593697548,-33.53954246619462,Bank,5,Bank,16,bank,commercial_services,Banco Estado Expres
-70.57242751121521,-33.539441862613394,Florist,5,Florist,16,shop,store_like,Florería
-70.57244628667831,-33.53940944587895,Butcher,5,Butcher,16,marker,food_and_drink_stores,San Sebastián
-70.57803064584732,-33.5432669519181,Parking,3,Car Parking,14,parking,motorist,Estadio de la Contraloría
-70.57636231184006,-33.538355336475014,Residential,4,Residential Area,15,marker,place_like,Condominio México
-70.6642609834671,-33.45922246777811,Arts Centre,2,Arts Center,16,art-gallery,arts_and_entertainment,Centro Cultural Argot
-70.66486716270447,-33.4591665250322,Veterinary,4,Veterinary Office,16,veterinary,commercial_services,Veterinaria Blanco
-70.66427037119865,-33.45913184051162,Restaurant,4,,16,restaurant-pizza,food_and_drink,Picadelly
-70.66239148378372,-33.45931757036329,Restaurant,2,Restaurant,15,restaurant,food_and_drink,Johnny Rockets
-70.66422209143639,-33.458349756831296,Fast Food,4,Fast Food,16,fast-food,food_and_drink,Hare Burguer
-70.65169483423233,-33.537966329969414,School,1,School,16,school,education,Escuela de Párvulos Kuky
-70.71653187274933,-33.45457126463006,Playground,5,Playground,16,playground,park_like,
-70.71478575468063,-33.45445265960371,School,1,School,14,school,education,Escuela Poeta Pablo Neruda
-70.71530744433403,-33.45387082127548,Playground,5,Playground,15,playground,park_like,
-70.71557700634003,-33.453686198682334,Playground,5,Playground,16,playground,park_like,
-70.71220815181732,-33.45731368089215,Supermarket,1,Supermarket,15,grocery,food_and_drink_stores,Santa Isabel
-70.71237847208977,-33.45800066999289,Playground,5,Playground,16,playground,park_like,
-70.7118259370327,-33.45748710699309,Pharmacy,3,Pharmacy,16,pharmacy,medical,Cruz Verde
-70.7157339155674,-33.45195744078383,Yes,3,,15,marker,building,SAR Doctor Raúl Yazigi
-70.71601286530495,-33.451855616428375,Clinic,1,Clinic,14,doctor,medical,CESFAM Doctor Raúl Yazigi
-70.71327298879623,-33.46029879918073,Industrial,1,,14,marker,building,CiDEF
-70.71565210819244,-33.451542309969405,Parking,5,Car Parking,15,parking,motorist,
-70.59700056910515,-33.535294657532845,School,1,School,16,school,education,Colegio Las Pléyades
-70.5530110001564,-33.432970166991645,Parking,5,Car Parking,15,parking,motorist,
-70.55432796478271,-33.43087165431692,Yes,5,Shop,16,marker,store_like,Oxxo
-70.60845896601677,-33.46160447640637,House,5,,16,marker,place_like,Estudios Madero
-70.71537181735039,-33.44334446804216,Butcher,3,Butcher,16,marker,food_and_drink_stores,El Campesino
-70.7165278494358,-33.44300763050231,Government,4,,16,marker,general,Registro Civil Lo Prado
-70.71688324213028,-33.443569398694294,Hardware,3,Hardware Store,16,hardware,store_like,Ferretería Bozo
-70.71699187159538,-33.44367682805371,Supermarket,1,Supermarket,16,grocery,food_and_drink_stores,Erbi
-70.71437940001488,-33.444282234768814,School,2,School,16,school,education,Centro Educacional De Adultos
-70.71733519434929,-33.443717114029184,Restaurant,3,Restaurant,16,restaurant,food_and_drink,Gran China
-70.71813717484474,-33.44299084454419,Courthouse,4,Courthouse,16,town-hall,public_facilities,Juzgado Policía Local Lo Prado
-70.71408838033676,-33.44477909035801,School,1,School,15,school,education,Escuela Básica N°389 República de Estados Unidos
-70.7142023742199,-33.44531399026622,School,1,School,16,school,education,Escuela Especial Mi Mundo en Palabras
-70.71691006422043,-33.445439321985326,Yes,1,,15,marker,building,Escuela Particular Especial Renacer
-70.60435652732849,-33.4925299607253,Kindergarten,3,Kindergarten,16,school,education,Mis 23 Estrellitas
-71.20100855827332,-33.68016989428568,School,2,School,9,school,education,Liceo Politécnico – Escuela Especial San Carlos de Melipilla
-71.20265811681747,-33.68063749487357,School,2,School,14,school,education,Liceo Politécnico Municipal Melipilla
-71.2034721672535,-33.68014087841362,Parking,3,Car Parking,16,parking,motorist,Lider
-71.20344266295433,-33.680243549916966,Supermarket,1,Supermarket,14,grocery,food_and_drink_stores,Lider
-71.20054051280022,-33.68083614065434,School,1,School,16,school,education,Liceo Politécnico Municipal Melipilla
-71.20155170559883,-33.6769557689233,Pitch,2,,13,pitch,sport_and_leisure,Canchas Santa Elvira
-71.20056062936783,-33.67697250947082,Pitch,3,,13,pitch,sport_and_leisure,Canchas Santa Elvira
-71.19971975684166,-33.677096389421166,Pitch,1,,13,pitch,sport_and_leisure,Canchas Santa Elvira
-71.20357945561409,-33.67668568763951,Park,1,Park,11,park,park_like,Parque Roberto Bruce Pruzzo
-71.20195269584656,-33.67581405589167,Parking,2,Car Parking,16,parking,motorist,Cementerio
-71.20152488350868,-33.6824264063428,School,1,School,14,school,education,Colegio General Carol Urzúa Ibáñez
-71.20402470231056,-33.68238065174101,School,1,School,16,school,education,Escuela Especial Florecer
-71.1987729370594,-33.67603838193616,Cemetery,1,Cemetery,12,cemetery,park_like,Cementerio Parque Los Arcos de Melipilla
-71.19949981570244,-33.68275673152583,Park,1,Park,15,park,park_like,Parque Caracol
-71.20212703943253,-33.67474822017227,Cemetery,1,Cemetery,10,cemetery,park_like,Cementerio Melipilla
-71.20695635676384,-33.67880836973785,Doctors,1,Doctor’s Office,16,doctor,medical,CECOSF Padre Demetrio Bravo
-71.20195806026459,-33.68386041017878,Government,1,,15,marker,general,CAIS Melipilla
-71.20820090174675,-33.680307161547745,Fuel,5,Gas Station,16,fuel,motorist,
-71.19708180427551,-33.68354348065084,Park,1,Park,14,park,park_like,Parque San Ramón
-71.20542079210281,-33.684098106557926,Residential,2,Residential Area,14,marker,place_like,Las Araucarias
-71.20862603187561,-33.68026475379912,Car,4,Car Dealership,16,car,store_like,Autoplanet
-71.19725212454796,-33.68378006195831,Kindergarten,2,Kindergarten,16,school,education,Sonrisitas
-71.1951519548893,-33.68168428601554,School,1,School,14,school,education,Colegio Particular Melipilla
-71.20892107486725,-33.6802535938618,Paint,3,Shop,16,marker,store_like,Sherwin-Williams
-71.20913028717041,-33.68024243392302,Post Office,4,Post Office,16,post,public_facilities,Starken
-71.20513781905174,-33.68517721753522,School,1,School,16,school,education,Escuela Básica España de Melipilla
-71.20626166462898,-33.68478440931631,Residential,1,Residential Area,14,marker,place_like,Villa España
-71.20799973607063,-33.68372203264127,Kindergarten,2,Kindergarten,16,school,education,Escuela de Párvulos Santa Julia
-71.19417160749435,-33.68243087020509,Parking,5,Car Parking,15,parking,motorist,
-71.19375050067902,-33.681800347361495,School,1,School,11,school,education,Colegio San Sebastián
-71.19229272007942,-33.67998017494484,School,1,School,13,school,education,Colegio José Manuel Balmaceda
-71.19233563542366,-33.67769681403906,Fuel,5,Gas Station,16,fuel,motorist,
-71.20628580451012,-33.68634224044575,Residential,1,Residential Area,12,marker,place_like,Villa Limonares
-71.20875746011734,-33.685024335004286,Residential,3,Residential Area,14,marker,place_like,Villa Praga
-71.1913874745369,-33.67928155776293,Pitch,1,Sport Pitch,15,pitch,sport_and_leisure,Cancha Villa Logroño
-70.50183847546577,-33.39801296447199,Pitch,1,Sport Pitch,13,pitch,sport_and_leisure,Cancha de Rugby UC
-70.50066232681274,-33.39594495770363,Construction,3,Construction,11,marker,industrial,Remodelación Estadio Universidad Católica
-70.5006542801857,-33.395919205278794,Stadium,1,Stadium,12,stadium,arts_and_entertainment,Estadio San Carlos de Apoquindo
-70.50083801150322,-33.39804543413713,Pitch,2,,13,pitch,sport_and_leisure,Canchas Entrenamiento Universidad Católica
-70.56193336844444,-33.4527809828253,Pharmacy,4,Pharmacy,16,pharmacy,medical,SalcoBrand
-70.56171342730522,-33.45275412831688,Pub,4,Pub,16,beer,food_and_drink,Gran Manzana Gastropub
-70.56124806404114,-33.45270153821376,Pharmacy,3,Pharmacy,16,pharmacy,medical,Farmacias Ahumada
-70.56120112538338,-33.452177873319584,Electronics,5,Electronics Store,16,shop,store_like,Impowick
-70.56119441986084,-33.45298239137348,Parking,5,Car Parking,15,parking,motorist,
-70.56078135967255,-33.45277874494992,Supermarket,1,Supermarket,15,grocery,food_and_drink_stores,Santa Isabel
-70.5605037510395,-33.4521319965436,Car Repair,4,Car Repair Shop,16,car-repair,commercial_services,Larruy
-70.5603039264679,-33.45208723868997,Furniture,5,Furniture Store,16,furniture,store_like,Muebles Cortinas
-70.56016579270363,-33.45248110700908,Butcher,5,Butcher,16,marker,food_and_drink_stores,Carnes Molina
-70.5601617693901,-33.452079406063206,Restaurant,2,Restaurant,16,restaurant,food_and_drink,Pizzería Roma
-70.56001961231232,-33.45246320394247,Restaurant,3,Restaurant,16,restaurant,food_and_drink,Comida Árabe
-70.55996999144554,-33.452456490291546,Hardware,5,Hardware Store,16,hardware,store_like,Artículos de Ferretería
-70.64525485038757,-33.441321185014175,Hotel,3,Hotel,16,lodging,lodging,Hotel Riviera
-70.75711905956268,-33.51082097987415,Convenience,5,Convenience Store,16,convenience,food_and_drink_stores,Oxxo
-70.75764074921608,-33.51084222544769,Fast Food,5,Cafe,16,cafe,food_and_drink,Dunkin'
-70.75709089636803,-33.510990944316404,Energy Supplier,5,,16,marker,general,Enel
-70.75761392712593,-33.51026300215419,Fast Food,5,Fast Food,16,fast-food,food_and_drink,McDonald's
-70.75697422027588,-33.51099541706037,Retail,5,Retail Building,15,shop,store_like,
-70.75759783387184,-33.5109775260831,Shoes,5,Shoe Store,16,shoe,store_like,Skechers
-70.7569782435894,-33.510148946145286,Yes,5,,16,marker,building,Salida B
-70.75755894184113,-33.51012770040152,Pharmacy,5,Pharmacy,16,pharmacy,medical,Cruz Verde
-70.75765550136566,-33.51100771710511,Supermarket,1,Supermarket,16,grocery,food_and_drink_stores,Lider Express
-70.75758442282677,-33.51110947195353,Clinic,5,Clinic,16,doctor,medical,IntegraMédica Maipú
-70.75756028294563,-33.51001140781694,Pharmacy,5,Pharmacy,16,pharmacy,medical,SalcoBrand
-70.75803905725479,-33.510339039409935,Pharmacy,5,Pharmacy,16,pharmacy,medical,SalcoBrand
-70.75644046068192,-33.51073823390643,Optician,5,Optician,16,optician,store_like,Óptica
-70.75789019465446,-33.511106117400004,Mall,4,Mall,14,shop,store_like,Espacio Urbano Plaza Maipú
-70.75811684131622,-33.510342393993206,Department Store,4,Department Store,16,shop,store_like,Hites
-70.75638949871063,-33.510900371201224,Clinic,4,Clinic,16,doctor,medical,Clínica Cruz Nacional
-70.75698360800743,-33.50979783160548,Yes,5,,16,marker,building,Salida A
-70.75804978609085,-33.51007067232669,Mall,3,Mall,14,shop,store_like,Mall Pumay
-70.75672075152397,-33.50980006800833,Bank,5,Bank,16,bank,commercial_services,Banco Estado Express
-70.75760185718536,-33.50970949364664,Beauty,5,Shop,16,marker,store_like,Maicao
-70.75695008039474,-33.51148965384499,Funeral Directors,4,Shop,15,marker,store_like,La Pompeya Ltda.
-70.75833544135094,-33.510873534704444,Bank,5,Bank,16,bank,commercial_services,BCI
-70.75708016753197,-33.51155562641489,Restaurant,1,Restaurant,16,restaurant,food_and_drink,Brugge
-70.75772389769554,-33.51150530835765,Bank,4,Bank,15,bank,commercial_services,Banco de Chile
-70.75841456651688,-33.5108757710795,Bank,5,Bank,16,bank,commercial_services,Banco Falabella
-70.75773999094963,-33.5096547017028,Restaurant,5,,16,restaurant-pizza,food_and_drink,Telepizza
-70.75773864984512,-33.50963233763412,Fast Food,5,Fast Food,16,fast-food,food_and_drink,KFC
-70.75708016753197,-33.51161712622289,Video Games,5,Shop,16,marker,store_like,Saloón de Juegos El Palacio
-70.75846686959267,-33.51085899826522,Fast Food,5,Fast Food,16,fast-food,food_and_drink,Burger King
-70.75771450996399,-33.51158022634334,Bank,5,Bank,16,bank,commercial_services,Servipag
-70.75773730874062,-33.50958872768356,Clothes,5,Clothing Store,16,clothing-store,store_like,Tricot
-70.7585272192955,-33.5108545255142,Pet,5,Pet Store,16,shop,store_like,Befoods
-70.7564029097557,-33.50974080331325,Park,3,Park,12,park,park_like,Plaza Mayor de Maipú
-70.75861439108849,-33.51032450288092,Yes,5,Shop,16,marker,store_like,Heladería Rincón Alemán
-70.75795859098434,-33.50957754564141,Mall,4,Mall,14,shop,store_like,Maipú Centro
-70.75773730874062,-33.5094903256631,Houseware,5,Shop,16,marker,store_like,Abcdin
-70.75862780213356,-33.5108534073264,Bank,5,Bank,16,bank,commercial_services,Scotiabank
-70.7586720585823,-33.51026971132651,Yes,5,Shop,16,marker,store_like,Cotillon Express
-70.75864255428314,-33.51017578286678,Dentist,5,Dentist,16,dentist,medical,Centro Medico y Dental
-70.75867339968681,-33.51022945628482,Pharmacy,5,Pharmacy,16,pharmacy,medical,Farmacias Knop
-70.75819730758667,-33.50961891919013,Clinic,5,Clinic,16,doctor,medical,Clínica Dávila Maipú
-70.75677439570427,-33.51178149822244,Bank,3,Bank,15,bank,commercial_services,Banco Estado
-70.75867339968681,-33.51013664597848,Beauty,5,Shop,16,marker,store_like,Intersalon
-70.7586720585823,-33.51009974546757,Hardware,5,Hardware Store,16,hardware,store_like,Ferretería Rinconada
-70.75765952467918,-33.511850825094626,Optician,5,Optician,16,optician,store_like,Óptica San Adnrés
-70.75797334313393,-33.51178932545273,Restaurant,5,Restaurant,16,restaurant,food_and_drink,
-70.75752943754196,-33.50925438399917,Clothes,5,Clothing Store,16,clothing-store,store_like,Fashion's Park
-70.7577694952488,-33.5118888430332,Bank,3,Bank,15,bank,commercial_services,Banco CrediChile
-70.75590535998344,-33.5113655358229,Pharmacy,5,Pharmacy,16,pharmacy,medical,Farmacias del Dr. Simi
-70.75753480195999,-33.509211892067164,Telecommunication,5,,16,marker,general,Entel
-70.61650827527046,-33.56113934341874,Pitch,5,,15,basketball,sport_and_leisure,
-70.61610326170921,-33.560953831988215,Kindergarten,3,Kindergarten,16,school,education,Caviahue
-70.61567679047585,-33.560405118135385,Park,1,Park,14,park,park_like,Parque Cortés-Fernández
-70.61511754989624,-33.56268600152158,Park,1,Park,15,park,park_like,Parque Cortés-Fernández
-70.61478897929192,-33.560227427973466,Convenience,2,Convenience Store,16,convenience,food_and_drink_stores,Donde Nanito
-70.61402589082718,-33.5612030430349,Pitch,5,,15,basketball,sport_and_leisure,
-70.61408087611198,-33.560656565853016,Place Of Worship,3,Church,16,religious-christian,religion,Iglesia Pentecostal
-70.61359539628029,-33.56086107612352,Bakery,3,Bakery,16,bakery,food_and_drink_stores,El Tata
-70.61319574713707,-33.56106782098669,Pitch,5,,15,basketball,sport_and_leisure,
-70.61301335692406,-33.561033177287385,Pitch,5,,15,basketball,sport_and_leisure,
-70.61319172382355,-33.56024530876102,Butcher,2,Butcher,16,marker,food_and_drink_stores,Carnes Raul
-70.61258420348167,-33.561736106402165,Yes,4,,16,marker,general,Centro de Formacion Cristiana Siloe
-70.61329364776611,-33.55984969547129,Convenience,1,Convenience Store,16,convenience,food_and_drink_stores,Minimarket La Red
-70.61342507600784,-33.559590422501834,Place Of Worship,1,Church,16,religious-christian,religion,Templo del Señor Hacia La Luz Profética
-70.61863258481026,-33.56398119461914,Pitch,5,,15,basketball,sport_and_leisure,
-70.61222210526466,-33.56204230902887,Yes,1,Shop,16,marker,store_like,El Caroca
-70.613002628088,-33.55923392089798,Convenience,2,Convenience Store,16,convenience,food_and_drink_stores,Almacén La Family 3
-70.61263918876648,-33.56383368439238,Playground,5,Playground,15,playground,park_like,
-70.61161324381828,-33.56199537293026,Hairdresser,5,Shop,16,marker,store_like,Salón Rommy
-70.61149924993515,-33.56198196261169,Convenience,4,Convenience Store,16,convenience,food_and_drink_stores,Mini Market Valentina
-70.61221674084663,-33.5593803214212,Cafe,3,Cafe,16,cafe,food_and_drink,CiberCafé NaNoTiK
-70.61110898852348,-33.56213059352616,Convenience,2,Convenience Store,16,convenience,food_and_drink_stores,Almacén Mis Nietos
-70.61096012592316,-33.56189479549022,Playground,5,Playground,16,playground,park_like,
-70.6107884645462,-33.56166011434126,Pitch,5,,15,basketball,sport_and_leisure,
-70.63421756029129,-33.460774305160015,Company,5,,16,marker,general,Tsl Group Cargo
-70.63423231244087,-33.460742977787525,Company,4,,16,marker,general,Varmontt Cargo
-70.63444420695305,-33.460958912660914,Company,2,,16,marker,general,Servi Tools Ltda.
-70.6341464817524,-33.46184614201378,Restaurant,1,Restaurant,16,restaurant,food_and_drink,Latia Peta
